sessionId,participant_id,agent_class,target,createdAt,totalHits,totalTrials,hitRate,blocksCompleted,blocksPlanned,sessionComplete,demographics
wOdzcgp0uJcT1jcN4rs6,aj2PSAxOmadGQylCj6000WszNWv2,human,,2025-12-23T05:06:36.541000+00:00,2281.0,4500.0,0.5068888888888889,30.0,30.0,True,"{'age': 34, 'clarityNow': 7, 'screenTime': 2, 'flow': 'Occasionally', 'psiPossibility': 'Yes, it is definitely possible', 'deepWork': '1–2 hours', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Yes', 'scrolling': 'Sometimes', 'autism': 'Not sure / Self-diagnosed'}"
wZZM5o3Xax7SGtiJUBWw,sNSmpssU5ePuDiuQWylxfBWgJNl2,human,,2025-11-20T23:52:20.721000+00:00,,,,,,,"{'age': 84, 'clarityNow': 7, 'screenTime': 3, 'flow': 'Often', 'deepWork': '1–2 hours', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'No', 'scrolling': 'Sometimes', 'autism': 'No'}"
wgZqUKoIXrwiPfS0tp8s,y612YV0ACNSi8gs6TnC3QIueQi23,baseline,,2025-10-27T23:51:52.154000+00:00,2270.0,4500.0,0.5044444444444445,30.0,30.0,True,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
x50Ps6yPIXM6dbSQE64s,cm29OQVl3JMYS5xgRVbRUgalbZO2,human,,2026-01-12T04:31:50.209000+00:00,2271.0,4500.0,0.5046666666666667,30.0,30.0,True,"{'age': 42, 'clarityNow': 5, 'screenTime': 2, 'flow': 'Often', 'psiPossibility': 'I am skeptical', 'deepWork': 'More than 2 hours', 'meditation': 'Rarely or never', 'gender': 'Male', 'diagnosis': 'No', 'scrolling': 'Sometimes', 'autism': 'No'}"
xL0OCsh5i3ffsEPSYB4e,ctudEjSvxOSDr8pVN8fDU1YvfNg1,baseline,,2026-01-16T06:00:45.360000+00:00,2249.0,4500.0,0.49977777777777777,30.0,30.0,True,
xLJelW366ySE0UHB7XjN,mr70epVjC5OAEHxiGuht2h2T6qH2,ai_agent,,2026-01-26T16:25:19.413000+00:00,2228.0,4500.0,0.4951111111111111,30.0,30.0,True,
xV5EP7nmnOvo4VLsUiyO,2SSbYX237jR9aOfq1lvxvxeR8LF2,ai_agent,,2026-01-22T03:57:40.360000+00:00,2230.0,4500.0,0.4955555555555556,30.0,30.0,True,
xZ50vQZF9kH46gv7cdaz,aj2PSAxOmadGQylCj6000WszNWv2,human,,2025-12-23T05:03:20.983000+00:00,2267.0,4500.0,0.5037777777777778,30.0,30.0,True,"{'age': 34, 'clarityNow': 7, 'screenTime': 2, 'flow': 'Occasionally', 'psiPossibility': 'Yes, it is definitely possible', 'deepWork': '1–2 hours', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Yes', 'scrolling': 'Sometimes', 'autism': 'Not sure / Self-diagnosed'}"
y8XghyFdPS3RQfi0IPUb,2SSbYX237jR9aOfq1lvxvxeR8LF2,ai_agent,,2026-01-22T03:36:42.961000+00:00,2204.0,4500.0,0.48977777777777776,30.0,30.0,True,
yDewPh0ToDf8fO9sd8WM,I8Fesxc9gYMypdf9O0TRZULuBBQ2,ai_agent,,2026-01-23T02:01:15.452000+00:00,2268.0,4500.0,0.504,30.0,30.0,True,
yGNcRBYuTpgygssJoN5C,uXrJw4hPKbbG7UrWT2iiz8RwpCJ3,human,,2025-12-06T16:43:02.156000+00:00,2225.0,4500.0,0.49444444444444446,30.0,30.0,True,"{'age': 54, 'clarityNow': 5, 'screenTime': 6, 'flow': 'Rarely', 'deepWork': '1–2 hours', 'meditation': 'Rarely or never', 'gender': 'Male', 'diagnosis': 'No', 'scrolling': 'Rarely', 'autism': 'No'}"
yVhQr0VmJqDjV8ZmRD80,jw3wKoijCch0LusF5tED3f6Tgih2,human,,2025-12-16T04:41:17.455000+00:00,2236.0,4500.0,0.4968888888888889,30.0,30.0,True,"{'age': 41, 'clarityNow': 6, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'Yes, it is definitely possible', 'deepWork': 'Less than 1 hour', 'meditation': 'Occasionally', 'gender': 'Male', 'diagnosis': 'Yes', 'scrolling': 'Sometimes', 'autism': 'No'}"
yhdenlfXWcDpEyCyh5Ih,8EVYzQ5b2Ocbv84TChWAb3rwVVk1,human,,2025-12-28T06:59:04.256000+00:00,2207.0,4500.0,0.49044444444444446,30.0,30.0,True,"{'age': 36, 'clarityNow': 3, 'screenTime': 4, 'flow': 'Rarely', 'psiPossibility': 'Yes, it is definitely possible', 'deepWork': 'Less than 1 hour', 'meditation': 'Occasionally', 'gender': 'Female', 'diagnosis': 'No', 'scrolling': 'Sometimes', 'autism': 'Not sure / Self-diagnosed'}"
ywIR7EWzddwZt59dvgeq,ctudEjSvxOSDr8pVN8fDU1YvfNg1,baseline,,2026-01-16T05:59:31.141000+00:00,2287.0,4500.0,0.5082222222222222,30.0,30.0,True,
ywSQzat4dFQeXLIreMqH,LJn18WLLY5b9UkAOSPFHZBSQsZ83,ai_agent,,2025-10-23T23:21:28.337000+00:00,2290.0,4500.0,0.5088888888888888,30.0,30.0,True,
zFXaffWTUB55Bchsowxh,LJn18WLLY5b9UkAOSPFHZBSQsZ83,ai_agent,,2025-10-23T23:31:25.751000+00:00,2259.0,4500.0,0.502,30.0,30.0,True,
zU2ugZeEWsN7aR1wjX0L,GkDR0s3OA6eW6Maa6bFVoy37y6b2,human,,2025-12-23T11:34:06.695000+00:00,2245.0,4500.0,0.4988888888888889,30.0,30.0,True,"{'age': 46, 'clarityNow': 10, 'screenTime': 3, 'flow': 'Often', 'psiPossibility': 'Yes, it is definitely possible', 'deepWork': '1–2 hours', 'meditation': 'Occasionally', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'Yes'}"
zi6uyOK2uNeheZDWRq4N,ZMO2YYSTZ9f4hPZqQffebxAmnyp1,ai_agent,,2026-01-27T01:38:44.111000+00:00,2252.0,4500.0,0.5004444444444445,30.0,30.0,True,
zqKMrfCRflfWrRPQIFdv,y612YV0ACNSi8gs6TnC3QIueQi23,baseline,,2025-12-13T03:09:40.246000+00:00,2264.0,4500.0,0.5031111111111111,30.0,30.0,True,"{'age': 59, 'clarityNow': 4, 'screenTime': 5, 'flow': 'Occasionally', 'psiPossibility': 'I am open to the possibility', 'deepWork': 'Rarely or never', 'meditation': 'Yes, daily', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'No'}"
zszblh5wpyrPJOwzMg6k,UVqDMkYRw3XHMNvCYVuJjueYXRm1,human,,2026-01-21T19:47:19.273000+00:00,2281.0,4500.0,0.5068888888888889,30.0,30.0,True,"{'age': 27, 'clarityNow': 3, 'screenTime': 8, 'flow': 'Often', 'psiPossibility': 'I am open to the possibility', 'deepWork': '1–2 hours', 'meditation': 'Occasionally', 'gender': 'Female', 'diagnosis': 'Not sure / Self-diagnosed', 'scrolling': 'Frequently', 'autism': 'Yes'}"
